,0,1,2
6873,-4.8784,-5.0792,2.809
6874,-4.6002,-5.1634,2.809
6875,-4.3276,-5.2416,2.809
6876,-4.0601,-5.314,2.809
6877,-3.7974,-5.3809,2.809
6878,-3.5389,-5.4425,2.809
6879,-3.2844,-5.4992,2.809
6880,-3.0335,-5.5512,2.809
6881,-2.7859,-5.5985,2.809
6882,-2.5413,-5.6415,2.809
6883,-2.2993,-5.6802,2.809
6884,-2.0597,-5.7148,2.809
6885,-1.8223,-5.7453,2.809
6886,-0.849,-3.0887,1.5032
6887,-0.721,-3.0887,1.4972
6888,-0.595,-3.0887,1.4923
6889,-0.4707,-3.0887,1.4883
6890,-0.3478,-3.0887,1.4853
6891,-0.2259,-3.0887,1.4831
6892,-0.1046,-3.0887,1.4819
6893,0.0164,-3.0887,1.4816
6894,0.1375,-3.0887,1.4822
6895,0.2589,-3.0887,1.4836
6896,0.3811,-3.0887,1.486
6897,0.5043,-3.0887,1.4893
6898,0.629,-3.0887,1.4935
6899,0.7555,-3.0887,1.4987
6900,1.6505,-5.7652,2.809
6901,1.8866,-5.7375,2.809
6902,2.1246,-5.7058,2.809
6903,2.3648,-5.6701,2.809
6904,2.6075,-5.6303,2.809
6905,2.8529,-5.5861,2.809
6906,3.1014,-5.5375,2.809
6907,3.3532,-5.4843,2.809
6908,3.6088,-5.4263,2.809
6909,3.8684,-5.3632,2.809
6910,4.1323,-5.2949,2.809
6911,4.4012,-5.221,2.809
6912,4.6752,-5.1412,2.809
6913,4.955,-5.0552,2.809
6914,5.2409,-4.9627,2.809
6915,5.5335,-4.8633,2.809
6916,5.8334,-4.7564,2.809
6917,6.1411,-4.6416,2.809
6918,6.4574,-4.5184,2.809
6919,6.783,-4.3861,2.809
6920,7.1186,-4.244,2.809
6921,7.4652,-4.0914,2.809
6922,7.8237,-3.9275,2.809
6923,8.1952,-3.7512,2.809
6924,8.5809,-3.5615,2.809
6925,8.982,-3.3571,2.809
6926,9.4001,-3.1369,2.809
6927,9.6425,-2.8417,2.7535
6928,9.7357,-2.4986,2.6566
6929,10.1932,-2.2361,2.6576
6930,10.6761,-1.9514,2.6589
6931,11.1859,-1.6416,2.6602
6932,11.726,-1.3037,2.6617
6933,12.2998,-0.9344,2.6632
6934,12.9117,-0.5297,2.6648
6935,13.5663,-0.0847,2.6666
6936,14.2696,0.406,2.6684
6937,10.8095,0.6828,1.9208
6938,14.6567,1.436,2.4713
6939,14.5693,1.9374,2.3271
6940,14.6925,2.4722,2.219
6941,14.4779,2.9524,2.0629
6942,14.7994,3.5528,1.9844
6943,14.6711,4.0607,1.8457
6944,14.5868,4.583,1.7158
6945,14.6549,5.1645,1.6051
6946,14.6164,5.7232,1.4835
6947,14.5137,6.2667,1.3572
6948,14.8417,7.0234,1.2698
6949,36.1968,18.6795,2.809
6950,40.3365,22.6067,2.809
6951,11.7132,8.2608,0.5322
6952,16.2228,42.5888,-2.6667
6953,14.6989,43.0942,-2.8083
6954,0.4232,40.3204,-3.0566
6955,-2.4497,40.5553,-3.0609
6956,-12.2505,43.8326,-3.0072
6957,-13.4488,42.3021,-2.8145
6958,-15.0791,42.2151,-2.7087
6959,-16.7725,42.2018,-2.5947
6960,-18.511,42.188,-2.4668
6961,-20.3008,42.1739,-2.324
6962,-22.1489,42.1594,-2.1653
6963,-24.0627,42.1442,-1.9895
6964,-18.3116,25.4493,-0.8126
6965,-11.2912,12.6622,-0.144
6966,-15.2034,9.653,0.8647
6967,-12.4345,7.3064,0.8071
6968,-17.1963,9.3233,1.2534
6969,-19.2542,9.5969,1.5566
6970,-9.768,4.456,0.8674
6971,-9.668,4.0147,0.9355
6972,-9.7213,3.6502,1.0184
6973,-9.5295,3.2089,1.0751
6974,-9.4663,2.8291,1.1449
6975,-9.3813,2.4555,1.2117
6976,-18.9577,4.2707,2.6065
6977,-18.2255,3.4508,2.66
6978,-17.2313,2.6509,2.6631
6979,-16.3233,1.9374,2.666
6980,-15.0823,1.2635,2.5985
6981,-14.3199,0.7019,2.5985
6982,-13.6141,0.195,2.5985
6983,-12.958,-0.2643,2.5985
6984,-12.3453,-0.6819,2.5985
6985,-12.1073,-1.093,2.6726
6986,-9.3759,-1.1778,2.1692
6987,-9.3898,-1.5152,2.2756
6988,-9.3941,-1.8564,2.3838
6989,-9.3985,-2.2036,2.4964
6990,-9.403,-2.5581,2.6138
6991,-9.1668,-2.8461,2.6666
6992,-8.756,-3.0636,2.6655
6993,-8.3627,-3.265,2.6644
6994,-7.9853,-3.4517,2.6634
6995,-7.6224,-3.6249,2.6624
6996,-7.2729,-3.7858,2.6615
6997,-6.9356,-3.9353,2.6606
6998,-6.6095,-4.0744,2.6597
6999,-6.2937,-4.2037,2.6589
7000,-5.9873,-4.324,2.6581
7001,-5.6897,-4.436,2.6573
7002,-5.4004,-4.5404,2.6566
7003,-5.2774,-4.7814,2.7385
7004,-5.1236,-5.0012,2.809
7005,-4.8402,-5.091,2.809
7006,-4.5629,-5.1744,2.809
7007,-4.291,-5.2517,2.809
7008,-4.0242,-5.3234,2.809
7009,-3.7621,-5.3895,2.809
7010,-3.5042,-5.4505,2.809
7011,-3.2502,-5.5066,2.809
7012,-2.9997,-5.5579,2.809
7013,-2.7525,-5.6046,2.809
7014,-2.5083,-5.647,2.809
7015,-2.2666,-5.6851,2.809
7016,-2.0274,-5.7192,2.809
7017,-1.7902,-5.7492,2.809
7018,-0.8315,-3.0887,1.5023
7019,-0.7037,-3.0887,1.4965
7020,-0.578,-3.0887,1.4917
7021,-0.454,-3.0887,1.4878
7022,-0.3312,-3.0887,1.4849
7023,-0.2094,-3.0887,1.4829
7024,-0.0881,-3.0887,1.4818
7025,0.0329,-3.0887,1.4816
7026,0.1539,-3.0887,1.4823
7027,0.2755,-3.0887,1.4839
7028,0.3978,-3.0887,1.4864
7029,0.5212,-3.0887,1.4898
7030,0.6461,-3.0887,1.4942
7031,0.7729,-3.0887,1.4995
7032,1.6824,-5.7617,2.809
7033,1.9188,-5.7334,2.809
7034,2.1571,-5.7012,2.809
7035,2.3976,-5.6649,2.809
7036,2.6406,-5.6245,2.809
7037,2.8865,-5.5798,2.809
7038,3.1354,-5.5306,2.809
7039,3.3877,-5.4767,2.809
7040,3.6438,-5.418,2.809
7041,3.9039,-5.3543,2.809
7042,4.1686,-5.2852,2.809
7043,4.4381,-5.2105,2.809
7044,4.7129,-5.1299,2.809
7045,4.9934,-5.0431,2.809
7046,5.2802,-4.9496,2.809
7047,5.5738,-4.8492,2.809
7048,5.8747,-4.7413,2.809
7049,6.1835,-4.6254,2.809
7050,6.5011,-4.501,2.809
7051,6.8279,-4.3674,2.809
7052,7.165,-4.2239,2.809
7053,7.5132,-4.0699,2.809
7054,7.8734,-3.9043,2.809
7055,8.2467,-3.7262,2.809
7056,8.6344,-3.5346,2.809
7057,9.0378,-3.3279,2.809
7058,9.4583,-3.1056,2.809
7059,9.6458,-2.7924,2.7375
7060,9.796,-2.4641,2.6566
7061,10.2573,-2.1988,2.6578
7062,10.7437,-1.9108,2.6591
7063,11.2575,-1.5974,2.6604
7064,11.8019,-1.2555,2.6619
7065,12.3806,-0.8817,2.6634
7066,12.9979,-0.4717,2.6651
7067,13.6588,-0.0209,2.6668
7068,14.3692,0.4765,2.6687
7069,10.8558,0.7369,1.9155
7070,14.5159,1.491,2.4299
7071,14.5762,2.0078,2.3109
7072,14.6806,2.5409,2.2
7073,14.4684,3.021,2.0449
7074,14.8739,3.6443,1.9775
7075,14.6065,4.1164,1.8212
7076,14.5561,4.6482,1.6961
7077,14.6875,5.2532,1.5926
7078,14.7814,5.8676,1.4842
7079,14.5262,6.3528,1.3427
7080,14.8615,7.118,1.2554
7081,36.7077,19.1609,2.809
7082,40.974,23.2165,2.809
7083,41.0011,25.1357,2.4826
7084,11.6384,8.29,0.5159
7085,19.172,46.0672,-2.7709
7086,16.0158,42.6575,-2.6865
7087,12.8913,38.3951,-2.5144
7088,-2.6482,40.5973,-3.0618
7089,-12.3259,43.3008,-2.9592
7090,-13.6623,42.2717,-2.7996
7091,-15.3066,42.2133,-2.694
7092,-17.0057,42.1999,-2.5781
7093,-18.7508,42.1862,-2.4483
7094,-20.5482,42.172,-2.3034
7095,-22.4047,42.1573,-2.1425
7096,-24.3281,42.1422,-1.9643
7097,-11.4594,12.7292,-0.1301
7098,-7.1677,6.0267,0.1784
7099,-15.2048,9.5543,0.8814
7100,-12.5002,7.2666,0.8249
7101,-17.2208,9.2327,1.2738
7102,-19.3312,9.5227,1.5837
7103,-9.8122,4.4209,0.8819
7104,-9.6919,3.9717,0.9483
7105,-9.7797,3.6201,1.0352
7106,-9.5559,3.1681,1.0886
7107,-9.4617,2.7796,1.1548
7108,-9.5367,2.4486,1.2425
7109,-18.9569,4.1774,2.628
7110,-18.0849,3.3367,2.6604
7111,-17.1032,2.5493,2.6635
7112,-16.2059,1.8464,2.6664
7113,-14.9751,1.1838,2.5985
7114,-14.2209,0.63,2.5985
7115,-13.5223,0.13,2.5985
7116,-12.8723,-0.3233,2.5985
7117,-12.2652,-0.7357,2.5985
7118,-12.0299,-1.1435,2.6726
7119,-9.3755,-1.223,2.1829
7120,-9.3904,-1.5612,2.29
7121,-9.3947,-1.9032,2.3988
7122,-9.3991,-2.2513,2.512
7123,-9.4036,-2.6068,2.6302
7124,-9.1099,-2.8766,2.6664
7125,-8.7016,-3.0918,2.6653
7126,-8.3105,-3.2912,2.6643
7127,-7.9352,-3.476,2.6633
7128,-7.5742,-3.6475,2.6623
7129,-7.2264,-3.8068,2.6614
7130,-6.8907,-3.9548,2.6605
7131,-6.566,-4.0925,2.6596
7132,-6.2516,-4.2206,2.6588
7133,-5.9464,-4.3397,2.658
7134,-5.6499,-4.4506,2.6572
7135,-5.3619,-4.5541,2.6566
7136,-5.2742,-4.8272,2.7571
7137,-5.0848,-5.0138,2.809
7138,-4.8022,-5.1027,2.809
7139,-4.5257,-5.1853,2.809
7140,-4.2545,-5.2618,2.809
7141,-3.9883,-5.3327,2.809
7142,-3.7268,-5.3981,2.809
7143,-3.4694,-5.4584,2.809
7144,-3.216,-5.5138,2.809
7145,-2.966,-5.5645,2.809
7146,-2.7192,-5.6106,2.809
7147,-2.4753,-5.6524,2.809
7148,-2.234,-5.69,2.809
7149,-1.995,-5.7235,2.809
7150,-0.9439,-3.0887,1.5081
7151,-0.814,-3.0887,1.5014
7152,-0.6866,-3.0887,1.4958
7153,-0.5611,-3.0887,1.4911
7154,-0.4372,-3.0887,1.4874
7155,-0.3146,-3.0887,1.4846
7156,-0.1929,-3.0887,1.4827
7157,-0.0717,-3.0887,1.4817
7158,0.0493,-3.0887,1.4817
7159,0.1704,-3.0887,1.4825
7160,0.292,-3.0887,1.4842
7161,0.4144,-3.0887,1.4868
7162,0.538,-3.0887,1.4903
7163,0.6632,-3.0887,1.4948
7164,0.7902,-3.0887,1.5003
7165,1.7144,-5.7581,2.809
7166,1.951,-5.7292,2.809
7167,2.1896,-5.6965,2.809
7168,2.4305,-5.6597,2.809
7169,2.6738,-5.6187,2.809
7170,2.9201,-5.5734,2.809
7171,3.1694,-5.5236,2.809
7172,3.4222,-5.4691,2.809
7173,3.6788,-5.4097,2.809
7174,3.9396,-5.3452,2.809
7175,4.2049,-5.2754,2.809
7176,4.4751,-5.1999,2.809
7177,4.7506,-5.1185,2.809
7178,5.032,-5.0308,2.809
7179,5.3196,-4.9364,2.809
7180,5.6142,-4.835,2.809
7181,5.9161,-4.726,2.809
7182,6.2261,-4.609,2.809
7183,6.5449,-4.4834,2.809
7184,6.8731,-4.3485,2.809
7185,7.2116,-4.2037,2.809
7186,7.5613,-4.0481,2.809
7187,7.9233,-3.8808,2.809
7188,8.2985,-3.701,2.809
7189,8.6882,-3.5075,2.809
7190,9.0938,-3.2986,2.809
7191,9.5168,-3.0741,2.809
7192,9.6491,-2.7431,2.7216
7193,9.857,-2.4292,2.6567
7194,10.3218,-2.1611,2.658
7195,10.8117,-1.8698,2.6593
7196,11.3295,-1.5527,2.6606
7197,11.8783,-1.2067,2.6621
7198,12.462,-0.8282,2.6636
7199,13.085,-0.413,2.6653
7200,13.7522,0.0438,2.6671
7201,14.4698,0.548,2.669
7202,14.4052,1.0459,2.5239
7203,14.5303,1.5614,2.4146
7204,14.5927,2.0799,2.2961
7205,14.6027,2.5979,2.1713
7206,14.5498,3.1091,2.0398
7207,14.8503,3.7121,1.9576
7208,14.5425,4.1718,1.7971
7209,14.5204,4.7117,1.6759
7210,14.6076,5.3017,1.568
7211,0.0,-3.0887,1.5681
7212,0.1218,-3.0887,1.5686
7213,0.244,-3.0887,1.5702
7214,0.3669,-3.0887,1.5727
7215,0.4908,-3.0887,1.5763
7216,0.6161,-3.0887,1.581
7217,0.7433,-3.0887,1.5868
7218,1.158,-4.0992,2.1151
7219,1.7616,-5.4165,2.809
7220,1.9868,-5.385,2.809
7221,2.2138,-5.3493,2.809
7222,2.4428,-5.3095,2.809
7223,2.6741,-5.2655,2.809
7224,2.9079,-5.217,2.809
7225,3.1445,-5.1639,2.809
7226,3.3841,-5.106,2.809
7227,3.627,-5.0431,2.809
7228,3.8734,-4.9751,2.809
7229,4.1238,-4.9016,2.809
7230,4.3785,-4.8224,2.809
7231,4.6377,-4.7372,2.809
7232,4.9019,-4.6456,2.809
7233,5.1714,-4.5473,2.809
7234,5.4467,-4.442,2.809
7235,5.7283,-4.329,2.809
7236,6.0166,-4.2081,2.809
7237,6.3122,-4.0786,2.809
7238,6.6157,-3.94,2.809
7239,6.9276,-3.7915,2.809
7240,7.2486,-3.6325,2.809
7241,7.5797,-3.4621,2.809
7242,7.9214,-3.2795,2.809
7243,8.2748,-3.0837,2.809
7244,8.6408,-2.8735,2.809
7245,9.0206,-2.6472,2.809
7246,9.4153,-2.4047,2.809
7247,9.6465,-2.1039,2.7576
7248,9.699,-1.7602,2.6566
7249,10.1262,-1.4727,2.6574
7250,10.5757,-1.1617,2.6586
7251,11.0482,-0.8245,2.6599
7252,11.5464,-0.4581,2.6612
7253,12.0729,-0.0591,2.6626
7254,12.631,0.3764,2.6641
7255,10.8069,0.697,2.1783
7256,13.8578,1.376,2.6673
7257,14.5359,1.9519,2.6691
7258,14.7056,2.4933,2.5732
7259,14.4483,2.9645,2.4061
7260,14.7917,3.5691,2.3408
7261,14.6248,4.0652,2.1957
7262,14.4877,4.5684,2.0594
7263,14.673,5.1869,1.9704
7264,14.6154,5.7378,1.8493
7265,14.5141,6.2809,1.7251
7266,14.875,7.0523,1.6549
7267,27.0866,13.9996,2.809
7268,29.2021,16.3865,2.809
7269,31.6695,19.2296,2.809
7270,34.5928,22.6665,2.809
7271,11.7099,8.2616,0.8629
7272,-12.2595,44.9664,-2.045
7273,-13.3954,43.1115,-1.8632
7274,-15.0259,42.98,-1.7464
7275,-16.7322,42.9674,-1.6201
7276,-18.4831,42.9545,-1.4781
7277,-20.2846,42.9412,-1.3196
7278,-22.1427,42.9261,-1.1433
7279,-24.0653,42.9099,-0.9479
7280,-25.5983,42.1321,-0.7189
7281,-11.1773,12.7546,0.218
7282,-12.5177,9.401,0.8407
7283,-13.2876,9.2821,0.9927
7284,-14.3883,9.3321,1.183
7285,-9.8539,5.9205,0.8841
7286,-9.7615,5.4179,0.9489
7287,-9.6118,4.9112,1.0066
7288,-9.5692,4.4824,1.0745
7289,-9.6081,4.1048,1.152
7290,-9.6412,3.7333,1.23
7291,-9.5593,3.3291,1.2938
7292,-9.4859,2.9426,1.3586
7293,-9.4127,2.5692,1.4235
7294,-9.8035,2.3171,1.5624
7295,-10.4366,2.0906,1.7499
7296,-15.1382,2.4938,2.6665
7297,-14.4408,1.8703,2.6688
7298,-13.4149,1.2686,2.5985
7299,-12.8115,0.7659,2.5985
7300,-12.245,0.3072,2.5985
7301,-11.7114,-0.1126,2.5985
7302,-11.2073,-0.4977,2.5985
7303,-10.7297,-0.8518,2.5985
7304,-10.0393,-1.151,2.5386
7305,-9.3885,-1.411,2.4782
7306,-9.3928,-1.751,2.5877
7307,-9.2751,-2.0695,2.6669
7308,-8.8835,-2.3144,2.6658
7309,-8.5077,-2.5416,2.6648
7310,-8.1463,-2.7528,2.6638
7311,-7.7981,-2.9492,2.6629
7312,-7.4621,-3.1321,2.662
7313,-7.1374,-3.3024,2.6611
7314,-6.823,-3.4612,2.6603
7315,-6.5181,-3.6093,2.6595
7316,-6.2221,-3.7475,2.6587
7317,-5.9342,-3.8763,2.6579
7318,-5.6539,-3.9966,2.6572
7319,-5.381,-4.1091,2.6566
7320,-5.2745,-4.3459,2.7392
7321,-5.1345,-4.5611,2.809
7322,-4.8657,-4.6584,2.809
7323,-4.6022,-4.7491,2.809
7324,-4.3436,-4.8335,2.809
7325,-4.0896,-4.9119,2.809
7326,-3.8397,-4.9846,2.809
7327,-3.5937,-5.052,2.809
7328,-3.3513,-5.1141,2.809
7329,-3.1121,-5.1713,2.809
7330,-2.876,-5.2238,2.809
7331,-2.6425,-5.2717,2.809
7332,-2.4116,-5.3152,2.809
7333,-2.1828,-5.3544,2.809
7334,-1.9561,-5.3894,2.809
7335,-1.7311,-5.4205,2.809
7336,-0.8549,-3.0887,1.5927
7337,-0.7259,-3.0887,1.5859
7338,-0.599,-3.0887,1.5803
7339,-0.4739,-3.0887,1.5758
7340,-0.3501,-3.0887,1.5723
7341,-0.2274,-3.0887,1.5699
7342,-0.1053,-3.0887,1.5685
7343,0.0165,-3.0887,1.5681
7344,0.1384,-3.0887,1.5688
7345,0.2606,-3.0887,1.5704
7346,0.3836,-3.0887,1.5731
7347,0.5077,-3.0887,1.5769
7348,0.6333,-3.0887,1.5817
7349,0.7607,-3.0887,1.5877
7350,1.1955,-4.1473,2.1413
7351,1.7921,-5.4125,2.809
7352,2.0175,-5.3804,2.809
7353,2.2448,-5.3441,2.809
7354,2.4741,-5.3038,2.809
7355,2.7057,-5.2591,2.809
7356,2.9399,-5.21,2.809
7357,3.1768,-5.1563,2.809
7358,3.4168,-5.0977,2.809
7359,3.6602,-5.0342,2.809
7360,3.9072,-4.9654,2.809
7361,4.1582,-4.8912,2.809
7362,4.4134,-4.8112,2.809
7363,4.6733,-4.7251,2.809
7364,4.9381,-4.6327,2.809
7365,5.2085,-4.5335,2.809
7366,5.4846,-4.4271,2.809
7367,5.7671,-4.3131,2.809
7368,6.0563,-4.1911,2.809
7369,6.3529,-4.0604,2.809
7370,6.6575,-3.9204,2.809
7371,6.9706,-3.7706,2.809
7372,7.293,-3.6101,2.809
7373,7.6254,-3.4381,2.809
7374,7.9687,-3.2537,2.809
7375,8.3237,-3.056,2.809
7376,8.6916,-2.8437,2.809
7377,9.0733,-2.6153,2.809
7378,9.4702,-2.3703,2.809
7379,9.6496,-2.0562,2.7425
7380,9.7555,-1.7224,2.6566
7381,10.1859,-1.4319,2.6576
7382,10.6384,-1.1175,2.6588
7383,11.1143,-0.7765,2.66
7384,11.6161,-0.4059,2.6614
7385,12.1467,-0.0022,2.6628
7386,12.7095,0.4386,2.6643
7387,13.3081,0.9211,2.6659
7388,13.9471,1.451,2.6676
7389,14.5724,2.0263,2.6586
7390,14.8043,2.5813,2.5733
7391,14.5142,3.0488,2.4006
7392,14.8678,3.6609,2.3364
7393,14.6178,4.1368,2.1787
7394,14.7299,4.7204,2.078
7395,14.6176,5.2441,1.9475
7396,14.7076,5.8533,1.8455
7397,14.6022,6.3999,1.7204
7398,15.0887,7.24,1.6632
7399,27.3562,14.3009,2.809
7400,29.5145,16.7432,2.809
7401,32.0369,19.6578,2.809
7402,35.0325,23.189,2.809
7403,11.6367,8.2917,0.8455
7404,-12.2527,44.1119,-1.9934
7405,-13.5992,43.0428,-1.846
7406,-15.2552,42.9783,-1.7301
7407,-16.9672,42.9657,-1.6017
7408,-18.7246,42.9527,-1.4576
7409,-20.5335,42.9394,-1.2967
7410,-22.3998,42.9239,-1.1179
7411,-24.3317,42.9077,-0.9198
7412,-25.8706,42.13,-0.6884
7413,-11.2269,12.6904,0.2319
7414,-12.5694,9.3483,0.8571
7415,-13.7924,9.5392,1.0445
7416,-9.9832,6.409,0.831
7417,-9.7904,5.8204,0.8883
7418,-9.7591,5.3572,0.9587
7419,-9.662,4.8802,1.0218
7420,-9.5517,4.42,1.0823
7421,-9.6192,4.0567,1.1633
7422,-9.9266,3.7907,1.2768
7423,-9.6224,3.3009,1.3126
7424,-9.4933,2.8965,1.3699
7425,-9.5203,2.5509,1.4502
7426,-9.8447,2.2783,1.5799
7427,-10.6667,2.0849,1.8006
7428,-15.0406,2.4055,2.6668
7429,-14.3497,1.7902,2.6692
7430,-13.3306,1.1975,2.5985
7431,-12.7325,0.7012,2.5985
7432,-12.1707,0.248,2.5985
7433,-11.6413,-0.1668,2.5985
7434,-11.1409,-0.5475,2.5985
7435,-10.9661,-0.9229,2.6714
7436,-9.606,-1.1476,2.4433
7437,-9.389,-1.4569,2.4928
7438,-9.3933,-1.7975,2.603
7439,-9.2209,-2.1038,2.6667
7440,-8.8316,-2.3462,2.6657
7441,-8.4578,-2.5712,2.6647
7442,-8.0982,-2.7803,2.6637
7443,-7.7518,-2.9748,2.6628
7444,-7.4174,-3.1559,2.6619
7445,-7.0941,-3.3247,2.661
7446,-6.781,-3.4819,2.6602
7447,-6.4774,-3.6286,2.6594
7448,-6.1825,-3.7655,2.6586
7449,-5.8957,-3.8932,2.6578
7450,-5.6164,-4.0123,2.6571
7451,-5.3446,-4.1239,2.6566
7452,-5.2715,-4.3882,2.7568
7453,-5.0976,-4.5747,2.809
7454,-4.8296,-4.6711,2.809
7455,-4.5668,-4.7609,2.809
7456,-4.3089,-4.8445,2.809
7457,-4.0554,-4.9221,2.809
7458,-3.8061,-4.9941,2.809
7459,-3.5606,-5.0607,2.809
7460,-3.3186,-5.1222,2.809
7461,-3.0799,-5.1787,2.809
7462,-2.8441,-5.2306,2.809
7463,-2.611,-5.2779,2.809
7464,-2.3804,-5.3207,2.809
7465,-2.1519,-5.3594,2.809
7466,-1.9254,-5.3939,2.809
7467,-1.7007,-5.4244,2.809
7468,-0.8372,-3.0887,1.5917
7469,-0.7085,-3.0887,1.5851
7470,-0.5819,-3.0887,1.5796
7471,-0.457,-3.0887,1.5752
7472,-0.3334,-3.0887,1.5719
7473,-0.2108,-3.0887,1.5696
7474,-0.0887,-3.0887,1.5684
7475,0.0331,-3.0887,1.5682
7476,0.155,-3.0887,1.5689
7477,0.2773,-3.0887,1.5707
7478,0.4004,-3.0887,1.5736
7479,0.5247,-3.0887,1.5775
7480,0.6505,-3.0887,1.5825
7481,0.7781,-3.0887,1.5885
7482,1.5986,-5.437,2.809
7483,1.8226,-5.4083,2.809
7484,2.0483,-5.3757,2.809
7485,2.2758,-5.3389,2.809
7486,2.5054,-5.298,2.809
7487,2.7374,-5.2527,2.809
7488,2.9719,-5.203,2.809
7489,3.2092,-5.1486,2.809
7490,3.4497,-5.0894,2.809
7491,3.6935,-5.0252,2.809
7492,3.941,-4.9557,2.809
7493,4.1926,-4.8807,2.809
7494,4.4484,-4.7998,2.809
7495,4.7089,-4.7129,2.809
7496,4.9745,-4.6196,2.809
7497,5.2456,-4.5194,2.809
7498,5.5226,-4.4121,2.809
7499,5.8059,-4.297,2.809
7500,6.0962,-4.1738,2.809
7501,6.3938,-4.0419,2.809
7502,6.6995,-3.9006,2.809
7503,7.0138,-3.7494,2.809
7504,7.3375,-3.5874,2.809
7505,7.6714,-3.4138,2.809
7506,8.0162,-3.2277,2.809
7507,8.3729,-3.0281,2.809
7508,8.7425,-2.8137,2.809
7509,9.1263,-2.5826,2.809
7510,9.5253,-2.3356,2.809
7511,9.6527,-2.0086,2.7275
7512,9.8123,-1.6842,2.6566
7513,10.2461,-1.3907,2.6577
7514,10.7016,-1.0728,2.6589
7515,11.1809,-0.728,2.6602
7516,11.6864,-0.3531,2.6616
7517,12.2212,0.0554,2.663
7518,12.7886,0.5015,2.6645
7519,13.3924,0.9902,2.6661
7520,14.0373,1.5269,2.6678
7521,14.6689,2.1097,2.6588
7522,14.7333,2.64,2.544
7523,14.5201,3.1209,2.3852
7524,14.838,3.7271,2.3152
7525,14.6012,4.2058,2.1603
7526,14.7449,4.8011,2.0643
7527,14.7129,5.3558,1.9446
7528,14.7472,5.9488,1.8351
7529,14.6296,6.4934,1.7085
7530,15.1113,7.3376,1.6501
7531,27.631,14.6088,2.809
7532,29.8337,17.1086,2.809
7533,32.4131,20.0973,2.809
7534,35.2512,23.5711,2.7906
7535,11.5908,8.3408,0.8303
7536,32.3739,25.0309,2.0739
7537,12.8113,38.3967,-1.6022
7538,-12.2965,43.4652,-1.9514
7539,-13.8164,43.0164,-1.8303
7540,-15.4852,42.9766,-1.7136
7541,-17.203,42.9639,-1.5831
7542,-18.9671,42.9509,-1.4368
7543,-20.6422,42.6457,-1.2649
7544,-22.6581,42.9217,-1.0922
7545,-24.5996,42.9054,-0.8913
7546,-26.1442,42.1278,-0.6575
7547,-18.3628,25.4529,-0.0916
7548,-11.3049,12.6582,0.2465
7549,-12.9979,9.573,0.8996
7550,-10.3989,7.1206,0.7981
7551,-10.0035,6.3564,0.8429
7552,-9.8155,5.7736,0.9006
7553,-9.7567,5.2969,0.9684
7554,-9.6303,4.808,1.0283
7555,-9.649,4.4106,1.1033
7556,-9.5892,3.9915,1.1696
7557,-9.7545,3.673,1.265
7558,-9.5777,3.2358,1.3167
7559,-9.4782,2.8437,1.378
7560,-9.5133,2.5015,1.4596
7561,-9.8606,2.2335,1.5935
7562,-10.9165,2.0808,1.8553
7563,-14.9439,2.3184,2.6672
7564,-14.2595,1.7112,2.6695
7565,-13.2471,1.1274,2.5985
7566,-12.6541,0.6372,2.5985
7567,-12.097,0.1896,2.5985
7568,-11.5717,-0.2204,2.5985
7569,-11.0751,-0.5968,2.5985
7570,-10.9012,-0.9695,2.6712
7571,-9.376,-1.1653,2.3987
7572,-9.3896,-1.5028,2.5075
7573,-9.3939,-1.8442,2.6183
7574,-9.1671,-2.1378,2.6666
7575,-8.7799,-2.3778,2.6655
7576,-8.4081,-2.6005,2.6645
7577,-8.0504,-2.8076,2.6636
7578,-7.7057,-3.0002,2.6627
7579,-7.3728,-3.1795,2.6618
7580,-7.051,-3.3467,2.6609
7581,-6.7393,-3.5025,2.6601
7582,-6.4369,-3.6478,2.6593
7583,-6.1431,-3.7833,2.6585
7584,-5.8574,-3.9098,2.6577
7585,-5.579,-4.0279,2.657
7586,-5.3083,-4.1386,2.6566
7587,-5.2685,-4.4308,2.7746
7588,-5.0609,-4.5882,2.809
7589,-4.7936,-4.6837,2.809
7590,-4.5315,-4.7726,2.809
7591,-4.2742,-4.8553,2.809
7592,-4.0213,-4.9322,2.809
7593,-3.7725,-5.0034,2.809
7594,-3.5276,-5.0693,2.809
7595,-3.286,-5.1301,2.809
7596,-3.0477,-5.186,2.809
7597,-2.8123,-5.2373,2.809
7598,-2.5796,-5.2839,2.809
7599,-2.3493,-5.3262,2.809
7600,-2.1211,-5.3643,2.809
7601,-1.8948,-5.3983,2.809
7602,-0.9504,-3.0887,1.5984
7603,-0.8196,-3.0887,1.5907
7604,-0.6912,-3.0887,1.5843
7605,-0.5649,-3.0887,1.579
7606,-0.4402,-3.0887,1.5747
7607,-0.3167,-3.0887,1.5715
7608,-0.1942,-3.0887,1.5694
7609,-0.0722,-3.0887,1.5683
7610,0.0496,-3.0887,1.5682
7611,0.1715,-3.0887,1.5691
7612,0.294,-3.0887,1.5711
7613,0.4172,-3.0887,1.5741
7614,0.5417,-3.0887,1.5781
7615,0.6677,-3.0887,1.5832
7616,0.7957,-3.0887,1.5895
7617,1.6289,-5.4334,2.809
7618,1.8531,-5.4041,2.809
7619,2.079,-5.3709,2.809
7620,2.3068,-5.3336,2.809
7621,2.5368,-5.2921,2.809
7622,2.769,-5.2462,2.809
